iter,current_best,gbest_value
7486,0.0140576248,0.0140576248
7487,0.0140576240,0.0140576240
7488,0.0140576233,0.0140576233
7489,0.0140576228,0.0140576228
7490,0.0140576223,0.0140576223
7491,0.0140576220,0.0140576220
7492,0.0140576217,0.0140576217
7493,0.0140576215,0.0140576215
7494,0.0140576213,0.0140576213
7495,0.0140576211,0.0140576211
7496,0.0140576210,0.0140576210
7497,0.0140576209,0.0140576209
7498,0.0140576209,0.0140576209
7499,0.0140576208,0.0140576208
7500,0.0140576208,0.0140576208
7501,0.0140576207,0.0140576207
7502,0.0140576207,0.0140576207
7503,0.0140576207,0.0140576207
7504,0.0140576207,0.0140576207
7505,0.0140576206,0.0140576206
7506,0.0140576206,0.0140576206
7507,0.0140576206,0.0140576206
7508,0.0140576206,0.0140576206
7509,0.0140576206,0.0140576206
7510,0.0140576206,0.0140576206
7511,0.0140576206,0.0140576206
7512,0.0140576206,0.0140576206
7513,0.0140576206,0.0140576206
7514,0.0140576206,0.0140576206
7515,0.0140576206,0.0140576206
7516,0.0140576206,0.0140576206
7517,0.0140576206,0.0140576206
7518,0.0140576206,0.0140576206
7519,0.0140576206,0.0140576206
7520,0.0140576206,0.0140576206
7521,0.0140576206,0.0140576206
7522,0.0140576206,0.0140576206
7523,0.0140576206,0.0140576206
7524,0.0140576206,0.0140576206
7525,0.0140576206,0.0140576206
7526,0.0140576206,0.0140576206
7527,0.0140576206,0.0140576206
7528,0.0140576206,0.0140576206
7529,0.0140576206,0.0140576206
7530,0.0140576206,0.0140576206
7531,0.0140576206,0.0140576206
7532,0.0140576206,0.0140576206
7533,0.0140576206,0.0140576206
7534,0.0140576206,0.0140576206
7535,0.0140576206,0.0140576206
7536,0.0140576206,0.0140576206
7537,0.0140180848,0.0140180848
7538,0.0140466714,0.0140180848
7539,0.0140460908,0.0140180848
7540,0.0140159327,0.0140159327
7541,0.0140018239,0.0140018239
7542,0.0139969485,0.0139969485
7543,0.0139971516,0.0139969485
7544,0.0140015046,0.0139969485
7545,0.0140016811,0.0139969485
7546,0.0139902654,0.0139902654
7547,0.0139844794,0.0139844794
7548,0.0139819925,0.0139819925
7549,0.0139813739,0.0139813739
7550,0.0139817562,0.0139813739
7551,0.0139794414,0.0139794414
7552,0.0139781158,0.0139781158
7553,0.0139672002,0.0139672002
7554,0.0139490167,0.0139490167
7555,0.0139185379,0.0139185379
7556,0.0139371304,0.0139185379
7557,0.0139366973,0.0139185379
7558,0.0139395397,0.0139185379
7559,0.0139045179,0.0139045179
7560,0.0138898319,0.0138898319
7561,0.0138866157,0.0138866157
7562,0.0138895036,0.0138866157
7563,0.0138609837,0.0138609837
7564,0.0138618304,0.0138609837
7565,0.0138691060,0.0138609837
7566,0.0138587662,0.0138587662
7567,0.0138555981,0.0138555981
7568,0.0138380847,0.0138380847
7569,0.0138368968,0.0138368968
7570,0.0138512338,0.0138368968
7571,0.0138450190,0.0138368968
7572,0.0138363136,0.0138363136
7573,0.0138228057,0.0138228057
7574,0.0138328913,0.0138228057
7575,0.0138429466,0.0138228057
7576,0.0138407895,0.0138228057
7577,0.0138192814,0.0138192814
7578,0.0138087478,0.0138087478
7579,0.0137709529,0.0137709529
7580,0.0137932597,0.0137709529
7581,0.0138100672,0.0137709529
7582,0.0137884799,0.0137709529
7583,0.0137571962,0.0137571962
7584,0.0137594868,0.0137571962
7585,0.0137616632,0.0137571962
7586,0.0137579053,0.0137571962
7587,0.0137648205,0.0137571962
7588,0.0137655657,0.0137571962
7589,0.0137587164,0.0137571962
7590,0.0137635747,0.0137571962
7591,0.0137534615,0.0137534615
7592,0.0137573205,0.0137534615
7593,0.0137544154,0.0137534615
7594,0.0137536893,0.0137534615
7595,0.0137470854,0.0137470854
7596,0.0137482294,0.0137470854
7597,0.0137495488,0.0137470854
7598,0.0137459850,0.0137459850
7599,0.0137367741,0.0137367741
7600,0.0137327556,0.0137327556
7601,0.0137316849,0.0137316849
7602,0.0137322006,0.0137316849
7603,0.0137295978,0.0137295978
7604,0.0137278650,0.0137278650
7605,0.0137267025,0.0137267025
7606,0.0137259156,0.0137259156
7607,0.0137253776,0.0137253776
7608,0.0137153202,0.0137153202
7609,0.0137095017,0.0137095017
7610,0.0137056549,0.0137056549
7611,0.0137098072,0.0137056549
7612,0.0137106378,0.0137056549
7613,0.0137097598,0.0137056549
7614,0.0137192453,0.0137056549
7615,0.0136976586,0.0136976586
7616,0.0136867618,0.0136867618
7617,0.0136821228,0.0136821228
7618,0.0136810218,0.0136810218
7619,0.0136818117,0.0136810218
7620,0.0136807395,0.0136807395
7621,0.0136805031,0.0136805031
7622,0.0136807117,0.0136805031
7623,0.0136809647,0.0136805031
7624,0.0136804044,0.0136804044
7625,0.0136811422,0.0136804044
7626,0.0136770051,0.0136770051
7627,0.0136775717,0.0136770051
7628,0.0136764604,0.0136764604
7629,0.0136779567,0.0136764604
7630,0.0136734982,0.0136734982
7631,0.0136721726,0.0136721726
7632,0.0136733055,0.0136721726
7633,0.0136703508,0.0136703508
7634,0.0136825124,0.0136703508
7635,0.0136697087,0.0136697087
7636,0.0136856854,0.0136697087
7637,0.0136651648,0.0136651648
7638,0.0136655887,0.0136651648
7639,0.0136634758,0.0136634758
7640,0.0136660346,0.0136634758
7641,0.0136638235,0.0136634758
7642,0.0136668151,0.0136634758
7643,0.0136633931,0.0136633931
7644,0.0136687712,0.0136633931
7645,0.0136634893,0.0136633931
7646,0.0136634152,0.0136633931
7647,0.0136658192,0.0136633931
7648,0.0136674641,0.0136633931
7649,0.0136616467,0.0136616467
7650,0.0136662110,0.0136616467
7651,0.0136639843,0.0136616467
7652,0.0136653792,0.0136616467
7653,0.0136610415,0.0136610415
7654,0.0136618610,0.0136610415
7655,0.0136586544,0.0136586544
7656,0.0136611966,0.0136586544
7657,0.0136591042,0.0136586544
7658,0.0136595335,0.0136586544
7659,0.0136593796,0.0136586544
7660,0.0136605369,0.0136586544
7661,0.0136559649,0.0136559649
7662,0.0136569397,0.0136559649
7663,0.0136568540,0.0136559649
7664,0.0136582656,0.0136559649
7665,0.0136570333,0.0136559649
7666,0.0136556835,0.0136556835
7667,0.0136577552,0.0136556835
7668,0.0136560240,0.0136556835
7669,0.0136563508,0.0136556835
7670,0.0136557512,0.0136556835
7671,0.0136560527,0.0136556835
7672,0.0136555393,0.0136555393
7673,0.0136556639,0.0136555393
7674,0.0136553334,0.0136553334
7675,0.0136550845,0.0136550845
7676,0.0136558949,0.0136550845
7677,0.0136555738,0.0136550845
7678,0.0136541881,0.0136541881
7679,0.0136541698,0.0136541698
7680,0.0136543967,0.0136541698
7681,0.0136544846,0.0136541698
7682,0.0136528974,0.0136528974
7683,0.0136532891,0.0136528974
7684,0.0136527782,0.0136527782
7685,0.0136525699,0.0136525699
7686,0.0136252192,0.0136252192
7687,0.0136533560,0.0136252192
7688,0.0136289043,0.0136252192
7689,0.0136290307,0.0136252192
7690,0.0136268855,0.0136252192
7691,0.0136469556,0.0136252192
7692,0.0136240994,0.0136240994
7693,0.0135308101,0.0135308101
7694,0.0135893139,0.0135308101
7695,0.0135824600,0.0135308101
7696,0.0135404626,0.0135308101
7697,0.0136187641,0.0135308101
7698,0.0135857576,0.0135308101
7699,0.0135795880,0.0135308101
7700,0.0135399224,0.0135308101
7701,0.0135770105,0.0135308101
7702,0.0135627268,0.0135308101
7703,0.0136031372,0.0135308101
7704,0.0135179429,0.0135179429
7705,0.0135804585,0.0135179429
7706,0.0135479586,0.0135179429
7707,0.0135604927,0.0135179429
7708,0.0135527584,0.0135179429
7709,0.0135556273,0.0135179429
7710,0.0135644142,0.0135179429
7711,0.0135587125,0.0135179429
7712,0.0135342961,0.0135179429
7713,0.0135722391,0.0135179429
7714,0.0136490454,0.0135179429
7715,0.0136072985,0.0135179429
7716,0.0134844006,0.0134844006
7717,0.0134929540,0.0134844006
7718,0.0134512549,0.0134512549
7719,0.0135113951,0.0134512549
7720,0.0134640556,0.0134512549
7721,0.0134693063,0.0134512549
7722,0.0134575179,0.0134512549
7723,0.0134608931,0.0134512549
7724,0.0134672149,0.0134512549
7725,0.0134753971,0.0134512549
7726,0.0134636647,0.0134512549
7727,0.0134717270,0.0134512549
7728,0.0134674015,0.0134512549
7729,0.0134834597,0.0134512549
7730,0.0135178028,0.0134512549
7731,0.0134785884,0.0134512549
7732,0.0134309650,0.0134309650
7733,0.0135114935,0.0134309650
7734,0.0134131599,0.0134131599
7735,0.0135081765,0.0134131599
7736,0.0135055866,0.0134131599
7737,0.0134552470,0.0134131599
7738,0.0134301648,0.0134131599
7739,0.0134457629,0.0134131599
7740,0.0134103981,0.0134103981
7741,0.0134125684,0.0134103981
7742,0.0134146277,0.0134103981
7743,0.0134231504,0.0134103981
7744,0.0134150243,0.0134103981
7745,0.0134263341,0.0134103981
7746,0.0134343563,0.0134103981
7747,0.0134326038,0.0134103981
7748,0.0134243109,0.0134103981
7749,0.0134240555,0.0134103981
7750,0.0134159220,0.0134103981
7751,0.0134327482,0.0134103981
7752,0.0134140286,0.0134103981
7753,0.0134157923,0.0134103981
7754,0.0134121391,0.0134103981
7755,0.0134223266,0.0134103981
7756,0.0134145409,0.0134103981
7757,0.0134118149,0.0134103981
7758,0.0134155702,0.0134103981
7759,0.0134176504,0.0134103981
7760,0.0134156191,0.0134103981
7761,0.0134119370,0.0134103981
7762,0.0134110280,0.0134103981
7763,0.0134176380,0.0134103981
7764,0.0134178888,0.0134103981
7765,0.0134138805,0.0134103981
7766,0.0134063321,0.0134063321
7767,0.0134109327,0.0134063321
7768,0.0134072671,0.0134063321
7769,0.0134087547,0.0134063321
7770,0.0134079732,0.0134063321
7771,0.0134092938,0.0134063321
7772,0.0134072944,0.0134063321
7773,0.0134074122,0.0134063321
7774,0.0134062940,0.0134062940
7775,0.0134061914,0.0134061914
7776,0.0134066160,0.0134061914
7777,0.0134063251,0.0134061914
7778,0.0134062744,0.0134061914
7779,0.0134059399,0.0134059399
7780,0.0134058115,0.0134058115
7781,0.0134057980,0.0134057980
7782,0.0134058442,0.0134057980
7783,0.0134056522,0.0134056522
7784,0.0134055368,0.0134055368
7785,0.0134054687,0.0134054687
7786,0.0134054299,0.0134054299
7787,0.0134054088,0.0134054088
7788,0.0134053983,0.0134053983
7789,0.0134053940,0.0134053940
7790,0.0134053932,0.0134053932
7791,0.0134053942,0.0134053932
7792,0.0134054197,0.0134053932
7793,0.0134054071,0.0134053932
7794,0.0134052927,0.0134052927
7795,0.0134052154,0.0134052154
7796,0.0134051626,0.0134051626
7797,0.0134051263,0.0134051263
7798,0.0134051009,0.0134051009
7799,0.0134050831,0.0134050831
7800,0.0134050703,0.0134050703
7801,0.0134050610,0.0134050610
7802,0.0134050543,0.0134050543
7803,0.0134050492,0.0134050492
7804,0.0134050455,0.0134050455
7805,0.0134050427,0.0134050427
7806,0.0134050405,0.0134050405
7807,0.0134050388,0.0134050388
7808,0.0134050375,0.0134050375
7809,0.0134050365,0.0134050365
7810,0.0134050357,0.0134050357
7811,0.0134050351,0.0134050351
7812,0.0134050346,0.0134050346
7813,0.0134050342,0.0134050342
7814,0.0134050339,0.0134050339
7815,0.0134050337,0.0134050337
7816,0.0134050335,0.0134050335
7817,0.0134050334,0.0134050334
7818,0.0134050332,0.0134050332
7819,0.0134050331,0.0134050331
7820,0.0134050331,0.0134050331
7821,0.0134050330,0.0134050330
7822,0.0134050329,0.0134050329
7823,0.0134050329,0.0134050329
7824,0.0134050329,0.0134050329
7825,0.0134050329,0.0134050329
7826,0.0134050328,0.0134050328
7827,0.0134050328,0.0134050328
7828,0.0134050328,0.0134050328
7829,0.0134050328,0.0134050328
7830,0.0134050328,0.0134050328
7831,0.0133867114,0.0133867114
7832,0.0133983006,0.0133867114
7833,0.0134218879,0.0133867114
7834,0.0133953789,0.0133867114
7835,0.0134138047,0.0133867114
7836,0.0133899906,0.0133867114
7837,0.0133908438,0.0133867114
7838,0.0133981054,0.0133867114
7839,0.0134063932,0.0133867114
7840,0.0134024688,0.0133867114
7841,0.0134015182,0.0133867114
7842,0.0134025695,0.0133867114
7843,0.0133869534,0.0133867114
7844,0.0133792327,0.0133792327
7845,0.0133999227,0.0133792327
7846,0.0133742800,0.0133742800
7847,0.0133742550,0.0133742550
7848,0.0133709199,0.0133709199
7849,0.0133720262,0.0133709199
7850,0.0133709713,0.0133709199
7851,0.0133733863,0.0133709199
7852,0.0133772944,0.0133709199
7853,0.0133808750,0.0133709199
7854,0.0133701036,0.0133701036
7855,0.0133716489,0.0133701036
7856,0.0133704976,0.0133701036
7857,0.0133609473,0.0133609473
7858,0.0133635579,0.0133609473
7859,0.0133549353,0.0133549353
7860,0.0133744861,0.0133549353
7861,0.0133543862,0.0133543862
7862,0.0133585291,0.0133543862
7863,0.0133578686,0.0133543862
7864,0.0133499379,0.0133499379
7865,0.0133506447,0.0133499379
7866,0.0131050713,0.0131050713
7867,0.0130807743,0.0130807743
7868,0.0131715208,0.0130807743
7869,0.0130588618,0.0130588618
7870,0.0130359201,0.0130359201
7871,0.0129517725,0.0129517725
7872,0.0130635534,0.0129517725
7873,0.0129422644,0.0129422644
7874,0.0129290304,0.0129290304
7875,0.0129227187,0.0129227187
7876,0.0131868816,0.0129227187
7877,0.0131173445,0.0129227187
7878,0.0129303202,0.0129227187
7879,0.0129594334,0.0129227187
7880,0.0131349825,0.0129227187
7881,0.0130224248,0.0129227187
7882,0.0128928897,0.0128928897
7883,0.0130724669,0.0128928897
7884,0.0129596980,0.0128928897
7885,0.0131081382,0.0128928897
7886,0.0129264718,0.0128928897
7887,0.0131454098,0.0128928897
7888,0.0129687040,0.0128928897
7889,0.0131327606,0.0128928897
7890,0.0129669150,0.0128928897
7891,0.0129611631,0.0128928897
7892,0.0129526377,0.0128928897
7893,0.0129436377,0.0128928897
7894,0.0129170859,0.0128928897
7895,0.0128794432,0.0128794432
7896,0.0128924590,0.0128794432
7897,0.0128786002,0.0128786002
7898,0.0128815624,0.0128786002
7899,0.0128764290,0.0128764290
7900,0.0128767365,0.0128764290
7901,0.0128777348,0.0128764290
7902,0.0128788728,0.0128764290
7903,0.0128765428,0.0128764290
7904,0.0128751717,0.0128751717
7905,0.0128789518,0.0128751717
7906,0.0128783551,0.0128751717
7907,0.0128745241,0.0128745241
7908,0.0128737711,0.0128737711
7909,0.0128746483,0.0128737711
7910,0.0128719566,0.0128719566
7911,0.0128702983,0.0128702983
7912,0.0128692886,0.0128692886
7913,0.0128686836,0.0128686836
7914,0.0128095030,0.0128095030
7915,0.0127565158,0.0127565158
7916,0.0127917472,0.0127565158
7917,0.0127968583,0.0127565158
7918,0.0127632018,0.0127565158
7919,0.0128375001,0.0127565158
7920,0.0128169809,0.0127565158
7921,0.0127378370,0.0127378370
7922,0.0128484566,0.0127378370
7923,0.0127879152,0.0127378370
7924,0.0127600223,0.0127378370
7925,0.0127933057,0.0127378370
7926,0.0128339192,0.0127378370
7927,0.0127621000,0.0127378370
7928,0.0128144339,0.0127378370
7929,0.0127331317,0.0127331317
7930,0.0127357815,0.0127331317
7931,0.0127349387,0.0127331317
7932,0.0127837114,0.0127331317
7933,0.0128192267,0.0127331317
7934,0.0127753162,0.0127331317
7935,0.0128126067,0.0127331317
7936,0.0128128858,0.0127331317
7937,0.0127522095,0.0127331317
7938,0.0127474472,0.0127331317
7939,0.0127461622,0.0127331317
7940,0.0127735149,0.0127331317
7941,0.0127717160,0.0127331317
7942,0.0127399852,0.0127331317
7943,0.0127210859,0.0127210859
7944,0.0128205125,0.0127210859
7945,0.0127588916,0.0127210859
7946,0.0127684981,0.0127210859
7947,0.0127301077,0.0127210859
7948,0.0127550200,0.0127210859
7949,0.0127311077,0.0127210859
7950,0.0127376866,0.0127210859
7951,0.0127288016,0.0127210859
7952,0.0127484627,0.0127210859
7953,0.0127496171,0.0127210859
7954,0.0127194458,0.0127194458
7955,0.0127638009,0.0127194458
7956,0.0127120709,0.0127120709
7957,0.0127660491,0.0127120709
7958,0.0127616907,0.0127120709
7959,0.0127476577,0.0127120709
7960,0.0127332579,0.0127120709
7961,0.0127103759,0.0127103759
7962,0.0127328377,0.0127103759
7963,0.0127019227,0.0127019227
7964,0.0127090530,0.0127019227
7965,0.0127096559,0.0127019227
7966,0.0126953386,0.0126953386
7967,0.0127442839,0.0126953386
7968,0.0126791499,0.0126791499
7969,0.0127242518,0.0126791499
7970,0.0126740434,0.0126740434
7971,0.0127121845,0.0126740434
7972,0.0126950872,0.0126740434
7973,0.0127086694,0.0126740434
7974,0.0126842129,0.0126740434
7975,0.0127288285,0.0126740434
7976,0.0126992025,0.0126740434
7977,0.0126776948,0.0126740434
7978,0.0127501056,0.0126740434
7979,0.0127037519,0.0126740434
7980,0.0127408825,0.0126740434
7981,0.0126921288,0.0126740434
7982,0.0127291149,0.0126740434
7983,0.0126906554,0.0126740434
7984,0.0126823964,0.0126740434
7985,0.0126920451,0.0126740434
7986,0.0126747003,0.0126740434
7987,0.0126895954,0.0126740434
7988,0.0126786054,0.0126740434
7989,0.0126884966,0.0126740434
7990,0.0126748633,0.0126740434
7991,0.0126806905,0.0126740434
7992,0.0126803782,0.0126740434
7993,0.0126803048,0.0126740434
7994,0.0126801618,0.0126740434
7995,0.0126737118,0.0126737118
7996,0.0126917056,0.0126737118
7997,0.0126729270,0.0126729270
7998,0.0126765680,0.0126729270
7999,0.0126769346,0.0126729270
8000,0.0126920496,0.0126729270
8001,0.0126884836,0.0126729270
8002,0.0126759494,0.0126729270
8003,0.0126791041,0.0126729270
8004,0.0126800521,0.0126729270
8005,0.0126752031,0.0126729270
8006,0.0126775597,0.0126729270
8007,0.0126738938,0.0126729270
8008,0.0126782690,0.0126729270
8009,0.0126820898,0.0126729270
8010,0.0126773116,0.0126729270
8011,0.0126878649,0.0126729270
8012,0.0126794071,0.0126729270
8013,0.0126839288,0.0126729270
8014,0.0126910937,0.0126729270
8015,0.0126742839,0.0126729270
8016,0.0126888076,0.0126729270
8017,0.0126759028,0.0126729270
8018,0.0126891546,0.0126729270
8019,0.0126774800,0.0126729270
8020,0.0126925500,0.0126729270
8021,0.0126783027,0.0126729270
8022,0.0126840037,0.0126729270
8023,0.0126756238,0.0126729270
8024,0.0126776507,0.0126729270
8025,0.0126812769,0.0126729270
8026,0.0126749081,0.0126729270
8027,0.0126826782,0.0126729270
8028,0.0126751909,0.0126729270
8029,0.0126819664,0.0126729270
8030,0.0126752510,0.0126729270
8031,0.0126727339,0.0126727339
8032,0.0126785132,0.0126727339
8033,0.0126748583,0.0126727339
8034,0.0126725820,0.0126725820
8035,0.0126773378,0.0126725820
8036,0.0126796461,0.0126725820
8037,0.0126759265,0.0126725820
8038,0.0126739175,0.0126725820
8039,0.0126789653,0.0126725820
8040,0.0126722760,0.0126722760
8041,0.0126752336,0.0126722760
8042,0.0126768878,0.0126722760
8043,0.0126801367,0.0126722760
8044,0.0126743991,0.0126722760
8045,0.0126772258,0.0126722760
8046,0.0126738781,0.0126722760
8047,0.0126795257,0.0126722760
8048,0.0126719911,0.0126719911
8049,0.0126751996,0.0126719911
8050,0.0126718214,0.0126718214
8051,0.0126744329,0.0126718214
8052,0.0126729575,0.0126718214
8053,0.0126733888,0.0126718214
8054,0.0126671977,0.0126671977
8055,0.0126754785,0.0126671977
8056,0.0127019711,0.0126671977
8057,0.0126451164,0.0126451164
8058,0.0127092362,0.0126451164
8059,0.0126897281,0.0126451164
8060,0.0126779207,0.0126451164
8061,0.0126916237,0.0126451164
8062,0.0126925668,0.0126451164
8063,0.0126636972,0.0126451164
8064,0.0126931112,0.0126451164
8065,0.0126551120,0.0126451164
8066,0.0126937629,0.0126451164
8067,0.0126574957,0.0126451164
8068,0.0126925002,0.0126451164
8069,0.0126578369,0.0126451164
8070,0.0126599195,0.0126451164
8071,0.0126673972,0.0126451164
8072,0.0126907392,0.0126451164
8073,0.0126596541,0.0126451164
8074,0.0126549629,0.0126451164
8075,0.0126436875,0.0126436875
8076,0.0126949649,0.0126436875
8077,0.0126485695,0.0126436875
8078,0.0126366859,0.0126366859
8079,0.0126619818,0.0126366859
8080,0.0126406433,0.0126366859
8081,0.0126351685,0.0126351685
8082,0.0126465691,0.0126351685
8083,0.0126427109,0.0126351685
8084,0.0126376553,0.0126351685
8085,0.0126354160,0.0126351685
8086,0.0126482946,0.0126351685
8087,0.0126533820,0.0126351685
8088,0.0126337027,0.0126337027
8089,0.0126400864,0.0126337027
8090,0.0126543803,0.0126337027
8091,0.0126461969,0.0126337027
8092,0.0126509323,0.0126337027
8093,0.0126432828,0.0126337027
8094,0.0126340015,0.0126337027
8095,0.0126338866,0.0126337027
8096,0.0126410588,0.0126337027
8097,0.0126358381,0.0126337027
8098,0.0126308182,0.0126308182
8099,0.0126221435,0.0126221435
8100,0.0126474522,0.0126221435
8101,0.0126322202,0.0126221435
8102,0.0126627145,0.0126221435
8103,0.0126416354,0.0126221435
8104,0.0126756119,0.0126221435
8105,0.0126522860,0.0126221435
8106,0.0126566397,0.0126221435
8107,0.0126543717,0.0126221435
8108,0.0126693214,0.0126221435
8109,0.0126625673,0.0126221435
8110,0.0126367322,0.0126221435
8111,0.0126244828,0.0126221435
8112,0.0126613652,0.0126221435
8113,0.0126647192,0.0126221435
8114,0.0126494647,0.0126221435
8115,0.0126183175,0.0126183175
8116,0.0126288361,0.0126183175
8117,0.0126201776,0.0126183175
8118,0.0126330492,0.0126183175
8119,0.0126242867,0.0126183175
8120,0.0126276358,0.0126183175
8121,0.0126243384,0.0126183175
8122,0.0126198158,0.0126183175
8123,0.0126232199,0.0126183175
8124,0.0126235602,0.0126183175
8125,0.0126282432,0.0126183175
8126,0.0126195575,0.0126183175
8127,0.0126113172,0.0126113172
8128,0.0126179345,0.0126113172
8129,0.0126102907,0.0126102907
8130,0.0126097683,0.0126097683
8131,0.0126129297,0.0126097683
8132,0.0126126272,0.0126097683
8133,0.0126099163,0.0126097683
8134,0.0126071011,0.0126071011
8135,0.0126062184,0.0126062184
8136,0.0126063888,0.0126062184
8137,0.0126062983,0.0126062184
8138,0.0126064821,0.0126062184
8139,0.0126061943,0.0126061943
8140,0.0126067888,0.0126061943
8141,0.0126052313,0.0126052313
8142,0.0126045041,0.0126045041
8143,0.0126042544,0.0126042544
8144,0.0126042672,0.0126042544
8145,0.0126044087,0.0126042544
8146,0.0126040687,0.0126040687
8147,0.0126038253,0.0126038253
8148,0.0126036489,0.0126036489
8149,0.0126035195,0.0126035195
8150,0.0126034235,0.0126034235
8151,0.0126033515,0.0126033515
8152,0.0126032970,0.0126032970
8153,0.0126032553,0.0126032553
8154,0.0126032233,0.0126032233
8155,0.0126031984,0.0126031984
8156,0.0126031791,0.0126031791
8157,0.0126031639,0.0126031639
8158,0.0126031520,0.0126031520
8159,0.0126031426,0.0126031426
8160,0.0126031352,0.0126031352
8161,0.0126031293,0.0126031293
8162,0.0126031246,0.0126031246
8163,0.0126031209,0.0126031209
8164,0.0126031179,0.0126031179
8165,0.0126031156,0.0126031156
8166,0.0126031137,0.0126031137
8167,0.0126031122,0.0126031122
8168,0.0126031110,0.0126031110
8169,0.0126031100,0.0126031100
8170,0.0125981888,0.0125981888
8171,0.0126285485,0.0125981888
8172,0.0126026302,0.0125981888
8173,0.0126006330,0.0125981888
8174,0.0126043637,0.0125981888
8175,0.0126082204,0.0125981888
8176,0.0125962375,0.0125962375
8177,0.0126088480,0.0125962375
8178,0.0126141213,0.0125962375
8179,0.0125937277,0.0125937277
8180,0.0126041632,0.0125937277
8181,0.0125955476,0.0125937277
8182,0.0126047089,0.0125937277
8183,0.0126059943,0.0125937277
8184,0.0126090005,0.0125937277
8185,0.0126008529,0.0125937277
8186,0.0125968720,0.0125937277
8187,0.0125975965,0.0125937277
8188,0.0126149860,0.0125937277
8189,0.0126056840,0.0125937277
8190,0.0126070196,0.0125937277
8191,0.0126002033,0.0125937277
8192,0.0125958840,0.0125937277
8193,0.0125844078,0.0125844078
8194,0.0126079074,0.0125844078
8195,0.0126106997,0.0125844078
8196,0.0125834665,0.0125834665
8197,0.0125896475,0.0125834665
8198,0.0125809869,0.0125809869
8199,0.0125778871,0.0125778871
8200,0.0125778577,0.0125778577
8201,0.0125794024,0.0125778577
8202,0.0125820933,0.0125778577
8203,0.0125813550,0.0125778577
8204,0.0125754600,0.0125754600
8205,0.0125759260,0.0125754600
8206,0.0125767823,0.0125754600
8207,0.0125799979,0.0125754600
8208,0.0125732899,0.0125732899
8209,0.0125721397,0.0125721397
8210,0.0125739179,0.0125721397
8211,0.0125729820,0.0125721397
8212,0.0125723999,0.0125721397
8213,0.0125722455,0.0125721397
8214,0.0125733473,0.0125721397
8215,0.0125722609,0.0125721397
8216,0.0125721209,0.0125721209
8217,0.0125726161,0.0125721209
8218,0.0125669362,0.0125669362
8219,0.0125790872,0.0125669362
8220,0.0125710303,0.0125669362
8221,0.0125757014,0.0125669362
8222,0.0125662994,0.0125662994
8223,0.0125755258,0.0125662994
8224,0.0125641207,0.0125641207
8225,0.0125737904,0.0125641207
8226,0.0125694668,0.0125641207
8227,0.0125674538,0.0125641207
8228,0.0125643331,0.0125641207
8229,0.0125640459,0.0125640459
8230,0.0125703873,0.0125640459
8231,0.0125654147,0.0125640459
8232,0.0125604191,0.0125604191
8233,0.0125582134,0.0125582134
8234,0.0125575948,0.0125575948
8235,0.0125578335,0.0125575948
8236,0.0125561038,0.0125561038
8237,0.0125552088,0.0125552088
8238,0.0125548055,0.0125548055
8239,0.0125546831,0.0125546831
8240,0.0125547133,0.0125546831
8241,0.0125538565,0.0125538565
8242,0.0125532792,0.0125532792
8243,0.0125528866,0.0125528866
8244,0.0125526168,0.0125526168
8245,0.0125524293,0.0125524293
8246,0.0125522975,0.0125522975
8247,0.0125522036,0.0125522036
8248,0.0125521360,0.0125521360
8249,0.0125520866,0.0125520866
8250,0.0125520502,0.0125520502
8251,0.0125520229,0.0125520229
8252,0.0125520024,0.0125520024
8253,0.0125519868,0.0125519868
8254,0.0125519748,0.0125519748
8255,0.0125519655,0.0125519655
8256,0.0125519583,0.0125519583
8257,0.0125519527,0.0125519527
8258,0.0125519483,0.0125519483
8259,0.0125519448,0.0125519448
8260,0.0125519421,0.0125519421
8261,0.0125519399,0.0125519399
8262,0.0125519382,0.0125519382
8263,0.0125519368,0.0125519368
8264,0.0125519357,0.0125519357
8265,0.0125519348,0.0125519348
8266,0.0125519341,0.0125519341
8267,0.0125519336,0.0125519336
8268,0.0125519332,0.0125519332
8269,0.0125519328,0.0125519328
8270,0.0125514060,0.0125514060
8271,0.0125489236,0.0125489236
8272,0.0125517473,0.0125489236
8273,0.0125487099,0.0125487099
8274,0.0125497806,0.0125487099
8275,0.0125429923,0.0125429923
8276,0.0125449786,0.0125429923
8277,0.0125417802,0.0125417802
8278,0.0125432279,0.0125417802
8279,0.0125422580,0.0125417802
8280,0.0125369264,0.0125369264
8281,0.0125377540,0.0125369264
8282,0.0125345830,0.0125345830
8283,0.0125344139,0.0125344139
8284,0.0125357938,0.0125344139
8285,0.0125343998,0.0125343998
8286,0.0125345781,0.0125343998
8287,0.0125327779,0.0125327779
8288,0.0125338179,0.0125327779
8289,0.0125334705,0.0125327779
8290,0.0125337817,0.0125327779
8291,0.0125324523,0.0125324523
8292,0.0125316937,0.0125316937
8293,0.0125313590,0.0125313590
8294,0.0125312654,0.0125312654
8295,0.0125313021,0.0125312654
8296,0.0125312466,0.0125312466
8297,0.0125313392,0.0125312466
8298,0.0125313023,0.0125312466
8299,0.0125313411,0.0125312466
8300,0.0125313701,0.0125312466
8301,0.0125313059,0.0125312466
8302,0.0125312681,0.0125312466
8303,0.0125285484,0.0125285484
8304,0.0125323004,0.0125285484
8305,0.0125280373,0.0125280373
8306,0.0125296031,0.0125280373
8307,0.0125244219,0.0125244219
