link_imagem,titulo_documento
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B8959%5D%7B456%7Destrepto_2.jpg,PISCICULTURA EM VIVEIROS ESCAVADOS - Tilapicultura - Enfermidades na tilapicultura - Bactérias - Estreptococose
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B8959%5D%7B540%7Destrepto_1.jpg,PISCICULTURA EM VIVEIROS ESCAVADOS - Tilapicultura - Enfermidades na tilapicultura - Bactérias - Estreptococose
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B9032%5D%7B270%7Dfrancis.jpg,PISCICULTURA EM VIVEIROS ESCAVADOS - Tilapicultura - Enfermidades na tilapicultura - Bactérias - Franciselose
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B9032%5D%7B296%7Dfrancis2.jpg,PISCICULTURA EM VIVEIROS ESCAVADOS - Tilapicultura - Enfermidades na tilapicultura - Bactérias - Franciselose
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B9032%5D%7B314%7Dfrancis3.jpg,PISCICULTURA EM VIVEIROS ESCAVADOS - Tilapicultura - Enfermidades na tilapicultura - Bactérias - Franciselose
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B8915%5D%7B458%7Dsepticemia.png,PISCICULTURA EM VIVEIROS ESCAVADOS - Tilapicultura - Enfermidades na tilapicultura - Bactérias - Septicemia hemorrágica
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B8915%5D%7B159%7Dsepticemia.jpg,PISCICULTURA EM VIVEIROS ESCAVADOS - Tilapicultura - Enfermidades na tilapicultura - Bactérias - Septicemia hemorrágica
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B17915%5D%7B233%7Dbranquio.jpg,PISCICULTURA EM VIVEIROS ESCAVADOS - Tilapicultura - Enfermidades na tilapicultura - Fungos - Branquimicose
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B17915%5D%7B331%7Dbranquio.jpg,PISCICULTURA EM VIVEIROS ESCAVADOS - Tilapicultura - Enfermidades na tilapicultura - Fungos - Branquimicose
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B17914%5D%7B204%7Dsaprolegniose_-_copia.jpg,PISCICULTURA EM VIVEIROS ESCAVADOS - Tilapicultura - Enfermidades na tilapicultura - Fungos - Saprolegniose
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B17914%5D%7B113%7Dsaprolegniose.jpg,PISCICULTURA EM VIVEIROS ESCAVADOS - Tilapicultura - Enfermidades na tilapicultura - Fungos - Saprolegniose
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B17912%5D%7B464%7Dictio_1.png,PISCICULTURA EM VIVEIROS ESCAVADOS - Tilapicultura - Enfermidades na tilapicultura - Parasitos (Protozoários e moluscos) - Ictiofiríase
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B17912%5D%7B292%7Dictio.jpg,PISCICULTURA EM VIVEIROS ESCAVADOS - Tilapicultura - Enfermidades na tilapicultura - Parasitos (Protozoários e moluscos) - Ictiofiríase
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B8924%5D%7B85%7Dmoluscos.jpg,PISCICULTURA EM VIVEIROS ESCAVADOS - Tilapicultura - Enfermidades na tilapicultura - Parasitos (Protozoários e moluscos) - Larvas de moluscos
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B8924%5D%7B53%7Dgloquideo_1.jpg,PISCICULTURA EM VIVEIROS ESCAVADOS - Tilapicultura - Enfermidades na tilapicultura - Parasitos (Protozoários e moluscos) - Larvas de moluscos
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B8924%5D%7B205%7Dgloquideo_2.jpg,PISCICULTURA EM VIVEIROS ESCAVADOS - Tilapicultura - Enfermidades na tilapicultura - Parasitos (Protozoários e moluscos) - Larvas de moluscos
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B8924%5D%7B148%7Dcam00727.jpg,PISCICULTURA EM VIVEIROS ESCAVADOS - Tilapicultura - Enfermidades na tilapicultura - Parasitos (Protozoários e moluscos) - Larvas de moluscos
